stationid,stratum,latitude,longitude,trawlnumber,type,biospecies,biomass
B18-10248,Mid Shelf,34.22984,-119.5182,2,Invertebrate,Pleurobranchaea californica,0.8
B18-10248,Mid Shelf,34.22984,-119.5182,2,Invertebrate,Octopus rubescens,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Invertebrate,Sicyonia ingentis,0.4
B18-10248,Mid Shelf,34.22984,-119.5182,2,Invertebrate,Luidia foliolata,less than 0.1
B18-10248,Mid Shelf,34.22984,-119.5182,2,Invertebrate,Crangon alaskensis,less than 0.1
B18-10249,Mid Shelf,34.19524,-119.39093,1,Invertebrate,Sicyonia penicillata,less than 0.1
B18-10249,Mid Shelf,34.19524,-119.39093,1,Invertebrate,Crangon nigromaculata,less than 0.1
B18-10249,Mid Shelf,34.19524,-119.39093,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Acanthoptilum sp,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Cymothoidae,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Lytechinus pictus,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Octopus rubescens,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Pleurobranchaea californica,0.1
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Sicyonia ingentis,3.6
B18-10250,Mid Shelf,34.0528,-119.0490667,2,Invertebrate,Simnia barbarensis,less than 0.1
B18-10251,Mid Shelf,34.01583,-118.9119,3,Invertebrate,Sicyonia ingentis,0.1
B18-10251,Mid Shelf,34.01583,-118.9119,3,Invertebrate,Lytechinus pictus,less than 0.1
B18-10251,Mid Shelf,34.01583,-118.9119,3,Invertebrate,Acanthoptilum sp,less than 0.1
B18-10252,Mid Shelf,33.98651667,-118.62185,NA,Invertebrate,NA,NA
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Alcyonidium sp,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Apostichopus californicus,4
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Astropecten sp,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Barentsia sp,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Crisia occidentalis,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Cymothoidae,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Hamatoscalpellum californicum,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Loxorhynchus grandis,2.2
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Plumularia sp,less than 0.1
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Sicyonia penicillata,0.2
B18-10253,Mid Shelf,33.94395,-118.5197333,1,Invertebrate,Thesea sp B,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Apostichopus californicus,1.9
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Armina californica,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Astropecten sp,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Cymothoidae,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Hamatoscalpellum californicum,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Pennatulacea sp HYP1,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Plumularia sp,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Sicyonia penicillata,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Thesea sp B,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Tritonia tetraquetra,less than 0.1
B18-10254,Mid Shelf,33.93495,-118.5395,1,Invertebrate,Virgularia agassizii,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Apostichopus californicus,7.6
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Cymothoidae,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Doryteuthis opalescens,0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Luidia armata,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Luidia asthenosoma,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Lytechinus pictus,1.4
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10255,Mid Shelf,33.86583333,-118.5281,1,Invertebrate,Sicyonia penicillata,0.4
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Cymothoidae,less than 0.1
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Metacarcinus gracilis,0.2
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Philine auriformis,less than 0.1
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Crangon nigromaculata,less than 0.1
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Astropecten sp,less than 0.1
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10258,Mid Shelf,33.64812088,-118.1490936,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Sicyonia penicillata,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Hamatoscalpellum californicum,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Lytechinus pictus,0.5
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Heterogorgia tortuosa,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Philine auriformis,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Thesea sp B,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Pyromaia tuberculata,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Ericerodes hemphillii,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Platymera gaudichaudii,0.2
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Luidia sp,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Orthopagurus minimus,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Astropecten sp,less than 0.1
B18-10260,Mid Shelf,33.60198975,-118.0563965,1,Invertebrate,Nudibranchia,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Ophiura luetkenii,1.3
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Thesea sp B,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Luidia asthenosoma,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Astropecten sp,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Hamatoscalpellum californicum,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Orthopagurus minimus,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Cymothoidae,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Philine auriformis,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Lytechinus pictus,0.2
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Telesto sp,less than 0.1
B18-10262,Mid Shelf,33.59503174,-118.1944809,1,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Luidia asthenosoma,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Sclerasterias heteropaes,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Lytechinus pictus,2
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Apostichopus californicus,1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Henricia sp,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Eugorgia rubens,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Adelogorgia phyllosclera,0.2
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Thesea sp B,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Styela sp,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Lepidonotus spiculus,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Savalia lucifica,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Leucilla nuttingi,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Dallinella occidentalis,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Acarnus sp,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Halichondria sp,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Lissodendoryx sp,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Doryteuthis opalescens,less than 0.1
B18-10265,Mid Shelf,33.26988,-117.565,1,Invertebrate,Pteropurpura vokesae,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Luidia asthenosoma,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Thesea sp B,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Sicyonia penicillata,0.2
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Solenocera mutator,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Doryteuthis opalescens,less than 0.1
B18-10266,Mid Shelf,33.2656,-117.5334,1,Invertebrate,Cymothoidae,less than 0.1
B18-10267,Mid Shelf,33.21766,-117.4805,1,Invertebrate,Thesea sp B,less than 0.1
B18-10267,Mid Shelf,33.21766,-117.4805,1,Invertebrate,Sicyonia penicillata,0.3
B18-10267,Mid Shelf,33.21766,-117.4805,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10267,Mid Shelf,33.21766,-117.4805,1,Invertebrate,Doryteuthis opalescens,less than 0.1
B18-10267,Mid Shelf,33.21766,-117.4805,1,Invertebrate,Cymothoidae,less than 0.1
B18-10267,Mid Shelf,33.21766,-117.4805,1,Invertebrate,Platymera gaudichaudii,0.2
B18-10268,Mid Shelf,33.10549,-117.3623,NA,Invertebrate,NA,NA
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Sicyonia ingentis,0.5
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Metacarcinus anthonyi,0.8
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Romaleon antennarium,0.1
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Cymothoidae,less than 0.1
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Platymera gaudichaudii,0.3
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Octopus rubescens,0.1
B18-10269,Mid Shelf,33.08783,-117.3509,1,Invertebrate,Doryteuthis opalescens,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Luidia armata,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Apostichopus californicus,0.5
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Thesea sp B,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Suberites latus,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Paguristes bakeri,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Cymothoidae,less than 0.1
B18-10277,Mid Shelf,32.58963,-117.2643,1,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Poecilosclerida,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Spirontocaris prionota,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Ericerodes hemphillii,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Pyromaia tuberculata,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Latulambrus occidentalis,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Paguristes ulreyi,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Orthopagurus minimus,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Cymothoidae,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Phimochirus californiensis,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Pagurus hartae,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Tritonia festiva,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Calliostoma annulatum,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Kelletia kelletii,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Pteropurpura vokesae,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Cadlina luteomarginata,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Acanthodoris rhodoceras,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Flabellinopsis iodinea,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Philine auriformis,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Thordisa bimaculata,less than 0.1
B18-10278,Mid Shelf,32.55149,-117.1994,1,Invertebrate,Loxorhynchus sp,less than 0.1
B18-10279,Outer Shelf,34.41861,-120.21385,NA,Invertebrate,NA,NA
B18-10280,Outer Shelf,34.39784,-120.08755,NA,Invertebrate,NA,NA
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Doryteuthis opalescens,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Calinaticina oldroydii,0.3
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Solenocera mutator,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Aphrodita castanea,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Pleuroncodes planipes,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Strongylocentrotus fragilis,4.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Pleurobranchaea californica,0.5
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Pandalus platyceros,0.2
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Metridium farcimen,0.3
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Spirontocaris sp,0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Octopus californicus,0.3
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Lopholithodes foraminatus,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Metacrangon spinosissima,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Pentamera pseudocalcigera,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Rocinela angustata,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Pandalus jordani,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Spirontocaris sica,0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Paralithodes rathbuni,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Spirontocaris holmesi,0.2
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Sicyonia ingentis,0.3
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Neocrangon resima,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Neocrangon zacae,0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Virgularia californica,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Spatangus californicus,2.3
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Rossia pacifica,less than 0.1
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Brisaster townsendi,2.9
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Brisaster townsendi,Aliquot 17.2
B18-10283,Outer Shelf,34.27778,-119.71841,1,Invertebrate,Brissopsis pacifica,1.3
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Sicyonia ingentis,0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Solenocera mutator,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Brissopsis pacifica,0.2
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Brisaster latifrons,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Strongylocentrotus fragilis,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Cymothoidae,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Suberites latus,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Metacrangon spinosissima,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Neocrangon resima,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Calinaticina oldroydii,0.3
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Luidia foliolata,less than 0.1
B18-10284,Outer Shelf,34.27256,-119.65716,1,Invertebrate,Pleurobranchaea californica,0.2
B18-10286,Outer Shelf,34.24393,-119.70575,1,Invertebrate,Pleuroncodes planipes,less than 0.1
B18-10286,Outer Shelf,34.24393,-119.70575,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10286,Outer Shelf,34.24393,-119.70575,1,Invertebrate,Rossia pacifica,less than 0.1
B18-10286,Outer Shelf,34.24393,-119.70575,1,Invertebrate,Ptilosarcus gurneyi,less than 0.1
B18-10286,Outer Shelf,34.24393,-119.70575,1,Invertebrate,Metridium farcimen,1.3
