"objectid","gdb_geomattr_data","shape","stationid","sampleid","sampledate","samplingorganization","trawlnumber","fishspecies","sizeclass","abundancequalifier","abundance","anomaly","comments","globalid","created_user","created_date","last_edited_user","last_edited_date","diversityindexexclude","stincludedinanalysis"
42788,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastes semicinctus",10,"None",2,"None","","{64EF596D-89A1-486F-AC1F-26FE1D5DAB99}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42789,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastes semicinctus",12,"None",1,"None","","{5B9EC51A-FB44-4D03-8336-67B38ED33C2F}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42790,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Stenobrachius leucopsarus",5,"None",1,"None","","{99562E45-EF52-48F9-969F-5435656D30A8}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42791,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Xeneretmus latifrons",13,"None",3,"None","","{4D6B5B7C-8606-47BF-96B0-1504F404556C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42792,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Xeneretmus latifrons",14,"None",11,"None","","{4F194880-8507-49A3-9484-FECF0A04E5C8}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42793,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Xeneretmus latifrons",15,"None",13,"None","","{2F3C72EC-8A8A-440B-8F3A-23B28DA6B15C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42794,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Xeneretmus latifrons",16,"None",1,"None","","{556C6236-9D58-44BA-9A42-F5CB2E7F5662}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42795,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Bathyagonus pentacanthus",16,"None",1,"None","","{2954C885-047D-477C-8C9F-D07701071459}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42796,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Careproctus melanurus",10,"None",1,"None","","{C37E8A43-D3EB-4C39-8779-50B0CC1836D0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42797,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Careproctus melanurus",15,"None",1,"None","","{169C242A-F43E-47A6-99BB-2423FDF70FC9}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42798,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Eptatretus stoutii",9,"None",1,"None","","{4610977B-DF2C-472C-8A13-48E0AE6B0BA3}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42799,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Eptatretus stoutii",14,"None",1,"None","","{6D65BA64-7384-4309-8613-4ED5A9C8B5D4}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42800,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Eptatretus stoutii",34,"None",1,"None","","{29800193-8BA3-4C8D-AC7D-4A59E105BD54}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42801,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",28,"None",2,"None","","{AA250D73-DAE1-42BA-8005-E30105768BA8}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42802,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",29,"None",1,"None","","{ED1067AA-64EF-4AC0-BF5D-6B6469DD3E4A}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42803,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",30,"None",3,"None","","{6DD533CF-C243-466D-A626-676764C4D2C8}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42804,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",31,"None",2,"None","","{3FFE42D2-DA0D-4A2D-A2AB-30CE80639D43}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42805,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",32,"None",7,"None","","{5DD98425-0834-4A7F-B229-C14404CDAE31}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42806,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",33,"None",5,"None","","{D9C39C1C-686F-4AB2-A7E0-65C4BAE9E8C1}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42807,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",34,"None",5,"None","","{3B02D23F-CF80-4FFE-99CF-FCB29298CDF9}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42808,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",35,"None",8,"None","","{78123233-FA1A-4317-AC34-A5673577A604}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42809,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",36,"None",2,"None","","{D0E4FE82-7696-4070-9DE7-1D0C602E3E92}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42810,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",37,"None",4,"None","","{57863F83-BAE4-4AEF-9B90-F352A5F52289}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42811,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",38,"None",5,"None","","{27DB8C33-3CB9-40CD-A1C7-54204A0E0535}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42812,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Facciolella equatorialis",39,"None",1,"None","","{C4EFB16A-E5D3-42D8-B7F1-636B618947EC}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42813,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Glyptocephalus zachirus",21,"None",1,"None","","{5087F2A3-A73D-41AB-B1AE-0B369EBC9F83}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42814,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Glyptocephalus zachirus",22,"None",1,"None","","{0784BE72-E448-48D1-843B-772F8AFE212E}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42815,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Glyptocephalus zachirus",23,"None",3,"None","","{DF51CE8D-5B04-4B18-A3AE-A6350AADB8C7}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42816,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Glyptocephalus zachirus",24,"None",2,"None","","{9D0FD76F-1212-4640-9CE4-61C98ABDA8DB}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42817,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Glyptocephalus zachirus",25,"None",1,"None","","{368F604D-330E-4367-98A0-20DEBFBDED97}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42818,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Glyptocephalus zachirus",28,"None",1,"None","","{FEA8123F-44F6-400E-815E-B55CE9EB9279}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42819,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodapus mandibularis",14,"None",1,"None","","{DFAB59D2-1370-4332-8F33-EE3CC91A3B72}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42820,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodapus mandibularis",8,"None",1,"None","","{7AB6231A-C3A4-4779-BF60-6491D8AF7184}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42821,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes cortezianus",22,"None",1,"None","","{439678B6-C7C7-49B6-84B2-D03F25FCB8DA}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42822,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes cortezianus",29,"None",1,"None","","{D29DC24A-17C2-497A-9482-2AC40732089C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42823,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",6,"None",1,"None","","{71A71A74-5AE9-437E-A56B-58053EF5C687}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42824,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",12,"None",1,"None","","{893186DC-B2B0-40B8-A1A7-558B65B8FB0D}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42825,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",13,"None",1,"None","","{66BA23E4-A08E-4DA4-8B32-6B533EF383C4}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42826,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",14,"None",3,"None","","{7470EE56-1843-407D-BADC-89CC4CEF876F}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42827,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",15,"None",3,"None","","{FD10CAC9-4235-4C80-A89E-45F6D4B967C2}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42828,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",19,"None",1,"None","","{7E06EFFA-01CB-44CC-9773-538646798356}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42829,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",21,"None",1,"None","","{4C987867-189F-465D-96D9-16FC9C257AA2}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42830,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",22,"None",4,"None","","{75A2DEF8-6FF5-4BC1-BBB1-3BFE087E4A9F}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42831,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",23,"None",8,"None","","{2B912A28-2D4E-42CE-A218-714010DF357B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42832,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",24,"None",4,"None","","{DCAE345B-F8D3-41A9-8AE5-619E11F1C738}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42833,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",25,"None",3,"None","","{16DAEC77-F15E-4702-BDEC-7CDE9CA8BA4B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42834,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes diapterus",26,"None",1,"None","","{43AF65EC-3A4B-4DD7-9B3E-9F935CB46D49}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42835,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",15,"None",7,"None","","{5FA6E260-E3CE-4CC2-AB84-7CB56191F811}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42836,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",16,"None",5,"None","","{4131229C-6FC0-4FCB-B59C-14A1FABA835B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42837,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",17,"None",3,"None","","{3760BCBB-DC71-4C6E-A92C-644E76A47E98}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42838,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",13,"None",1,"None","","{ED586FB8-CD0B-4C6E-8687-F16026439786}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42839,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",14,"None",3,"None","","{626F6ED0-D899-4426-90D8-A4A71992FF87}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42840,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",15,"None",3,"None","","{CC92173B-989E-4CF8-836E-8F496CE0ABDB}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42841,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",16,"None",1,"None","","{7BB4E7AF-D9F7-477E-9E9F-109E275A6BB8}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42842,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",17,"None",2,"None","","{A5500ED1-48D1-4FD6-9BAB-B7C68706423B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42843,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Merluccius productus",27,"None",1,"None","","{E4789382-17A2-413D-BB8B-F56C30457A01}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42844,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",15,"None",2,"None","","{406366EA-1A2C-421F-AEAD-0C5EC1EFD554}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42845,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",16,"None",8,"None","","{ECF6922A-F21D-4F5E-8D64-D74EF0238D53}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42846,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",17,"None",14,"None","","{6DB4EA8C-2297-4880-9988-56ADF943A38C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42847,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",18,"None",16,"None","","{95A98BF3-F5EE-4B44-9FED-D13276499F2B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42848,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",19,"None",17,"None","","{2C4DCAC3-CC23-4B22-8F45-6573D0D0097A}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42849,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",20,"None",15,"None","","{FB704BC6-B32A-4484-9C2B-CDFA560126A2}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42850,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",21,"None",6,"None","","{ED3591BC-79F5-404A-8538-C32233336CF9}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42851,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",22,"None",4,"None","","{F0D938EB-2F38-41D0-82FA-3FEF2FCFABA8}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42852,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",23,"None",4,"None","","{B5AC46E8-183F-4EAD-AD39-9DC67088F4A7}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42853,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",24,"None",4,"None","","{98C2D444-6A99-4F5C-A432-11CF77F9E7B6}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42854,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",25,"None",3,"None","","{326A70B9-5E17-4324-80E6-2858A9FB9C13}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42855,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Nezumia stelgidolepis",12,"None",2,"None","","{B8EC8088-6479-4F1A-8103-BD413527B0ED}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42856,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Nezumia stelgidolepis",14,"None",8,"None","","{A88727CF-DFD0-4B7B-A260-37521923D1A1}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42857,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Nezumia stelgidolepis",15,"None",7,"None","","{10A08A13-5DCA-4783-BB35-084275AFC89C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42858,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Nezumia stelgidolepis",16,"None",3,"None","","{A86D4A24-4FAA-4AA1-837C-726403BB73A2}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42859,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Nezumia stelgidolepis",17,"None",2,"None","","{86FF11CD-828B-4289-8D77-399614B73E80}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42860,NULL,NULL,"B18-10339","None","2018-07-16 00:00:00","Los Angeles County Sanitation Districts",1,"Nezumia stelgidolepis",18,"None",3,"None","","{61CFABBA-706E-47E2-913A-9E45DCE3CBDB}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
